player_id,display_name,dribbling_base,dribbling_sas,defending_base,defending_sas,passing_base,passing_sas,shooting_base,shooting_sas
dynamic_perm,Prasittichai Perm (Uthai Thani FC),52,50,63,61,51,49,45,43
dynamic_saharat,Saharat Panmarchya (Uthai Thani FC),63,63,58,58,64,64,54,54
dynamic_khelifi,S. Khelifi (Uthai Thani FC),63,63,44,47,57,58,55,57
dynamic_lambese,S. Lambese (Uthai Thani FC),59,59,57,60,56,57,48,50
dynamic_roberts,J. Roberts (Uthai Thani FC),60,61,48,49,56,56,60,59
dynamic_kritsada,Kritsada Nontharat (True Bangkok United FC),51,51,64,64,54,54,45,45
dynamic_etienne,Y. Etienne (True Bangkok United FC),57,57,58,58,58,59,48,47
dynamic_kouagba,L. Kouagba (True Bangkok United FC),54,56,58,61,56,58,45,46
dynamic_padula,A. Padula (True Bangkok United FC),59,56,52,51,54,51,53,52
dynamic_abou,A. Abou (True Bangkok United FC),64,61,57,59,65,65,56,57
dynamic_villamarin,R. Villamarín (True Bangkok United FC),54,52,49,51,53,53,59,60
dynamic_antwi,C. Antwi (True Bangkok United FC),60,58,60,62,50,50,50,51
dynamic_zurbriggen,J. Zurbriggen (True Bangkok United FC),59,59,47,47,58,58,57,57
dynamic_moreno,K. Moreno (True Bangkok United FC),51,51,63,63,51,51,42,42
dynamic_sivetti,F. Sivetti (True Bangkok United FC),61,63,59,60,62,64,51,51
dynamic_punal rodriguez,Aitor Puñal (True Bangkok United FC),55,55,60,60,58,58,45,45
dynamic_dia n'diaye,A. Dia N'Diaye (True Bangkok United FC),60,58,43,43,54,52,61,61
dynamic_aruga,M. Aruga (True Bangkok United FC),60,61,55,56,60,60,50,49
dynamic_christiansen,P. Christiansen (True Bangkok United FC),61,60,49,48,62,61,64,63
dynamic_meneses,Y. Meneses (True Bangkok United FC),61,61,48,48,60,61,60,59
dynamic_ošs,M. Ošs (True Bangkok United FC),49,50,63,64,50,50,48,47
dynamic_salomon,C. Salomon (True Bangkok United FC),53,53,63,63,54,54,48,48
dynamic_joseph,E. Joseph (True Bangkok United FC),61,62,44,46,57,58,55,56
dynamic_mouanga,K. Mouanga (True Bangkok United FC),54,55,59,61,53,54,44,45
dynamic_diaz,J. Díaz (True Bangkok United FC),63,65,57,60,61,63,53,54
dynamic_smith,T. Smith (True Bangkok United FC),59,59,40,40,52,52,60,60
dynamic_zivzivadze,B. Zivzivadze (True Bangkok United FC),59,59,46,46,55,56,60,60
dynamic_mena,L. Mena (True Bangkok United FC),60,60,52,53,54,54,55,56
dynamic_ramsay,K. Ramsay (True Bangkok United FC),60,62,57,60,59,61,50,51
dynamic_carranza,L. Carranza (True Bangkok United FC),65,67,48,51,59,61,51,52
dynamic_pretel,J. Pretell (True Bangkok United FC),58,58,61,61,63,63,49,49
dynamic_lucas,Lucas Rodrigues (True Bangkok United FC),61,61,48,48,57,57,60,60
dynamic_mateus jesus,Matheusinho (True Bangkok United FC),62,62,42,42,55,55,58,58
dynamic_casagrande,Casagrande (True Bangkok United FC),53,53,60,60,53,53,40,40
dynamic_walber,Wálber (True Bangkok United FC),53,53,61,61,56,56,40,40
dynamic_balongo,N. Balongo (True Bangkok United FC),56,56,43,46,52,52,59,61
dynamic_cevahi̇r,B. Cevahir (True Bangkok United FC),60,60,55,55,56,57,49,49
dynamic_pedroza,J. Pedroza (True Bangkok United FC),60,60,57,57,60,60,53,53
dynamic_cortez,C. Cortez (True Bangkok United FC),56,56,43,45,53,54,61,61
dynamic_eliandro,Eliandro (True Bangkok United FC),59,59,44,44,52,52,60,60
dynamic_dembélé,M. Dembélé (True Bangkok United FC),52,53,61,62,56,56,44,43
dynamic_cabral,Euclides Cabral (True Bangkok United FC),53,51,49,51,51,51,46,47
dynamic_mudražija,R. Mudražija (True Bangkok United FC),63,61,47,49,60,60,56,57
dynamic_james,M. James (True Bangkok United FC),54,52,54,56,56,56,48,49
dynamic_solano,J. Solano (True Bangkok United FC),62,63,42,43,60,60,60,61
dynamic_labastidas,J. Labastidas (True Bangkok United FC),63,63,49,49,62,62,56,56
dynamic_mcdaid,D. McDaid (True Bangkok United FC),64,64,49,52,54,53,59,57
dynamic_crawford,R. Crawford (True Bangkok United FC),62,60,57,59,62,62,56,57
dynamic_singh,L. Singh (True Bangkok United FC),53,54,60,62,55,56,49,50
dynamic_mancilla,J. Mancilla (True Bangkok United FC),60,57,57,56,65,62,57,56
dynamic_vergara,H. Vergara (True Bangkok United FC),60,60,47,50,60,61,61,63
dynamic_thanadol,Thanadol Kaosaart (True Bangkok United FC),63,63,57,57,63,63,57,57
dynamic_thirapak,Thirapak Prueangna (True Bangkok United FC),65,65,58,58,68,68,54,54
dynamic_p.thanin,Thanin Plodkeaw (True Bangkok United FC),59,59,59,59,55,55,45,45
dynamic_thanatorn,Thanatorn Chanphet (True Bangkok United FC),69,69,58,58,64,64,54,54
dynamic_kuusk,M. Kuusk (True Bangkok United FC),52,53,65,66,60,60,40,40
dynamic_kuklys,M. Kuklys (True Bangkok United FC),58,59,60,61,60,60,52,51
dynamic_rugins,R. Rugins (True Bangkok United FC),59,57,56,58,60,60,52,53
dynamic_savalnieks,R. Savaļnieks (True Bangkok United FC),59,57,52,54,58,58,52,53
dynamic_muzhikov,S. Muzhikov (True Bangkok United FC),61,61,42,45,62,63,60,62
dynamic_rachata,Rachata Somporn (Khonkaen United FC),52,52,66,66,53,53,48,48
dynamic_lutiger,R. Lutiger (Khonkaen United FC),58,56,60,62,58,58,46,47
dynamic_quirynen,R. Quirynen (Khonkaen United FC),56,54,56,58,60,60,48,49
dynamic_thammayut,Thammayut Rakbun (Khonkaen United FC),62,62,44,44,55,55,62,62
dynamic_bill,Bill (Khonkaen United FC),60,60,43,43,55,55,59,59
dynamic_neris,Matheus Neris (Khonkaen United FC),59,59,61,61,57,57,54,54
dynamic_andreoni,C. Andreoni (Khonkaen United FC),59,56,55,52,58,55,51,49
dynamic_renan,Renanzinho (Khonkaen United FC),60,60,48,48,60,60,54,54
dynamic_iago,Iago Mendonça (Khonkaen United FC),51,51,60,60,54,54,40,40
dynamic_n. cabanillas,N. Cabanillas (Khonkaen United FC),64,64,48,51,58,58,57,59
dynamic_a. osorio,A. Osorio (Khonkaen United FC),63,60,42,41,55,52,60,59
dynamic_buludov,O. Buludov (Khonkaen United FC),55,52,57,58,56,56,49,53
dynamic_pikk,A. Pikk (Khonkaen United FC),59,56,56,55,60,57,49,48
dynamic_thior,Z. Thior (Khonkaen United FC),59,59,45,45,55,55,58,58
dynamic_gozzi,P. Gozzi (Khonkaen United FC),56,55,59,58,58,57,48,47
dynamic_miceli,G. Miceli (Khonkaen United FC),61,61,58,58,62,60,50,49
dynamic_dadoune,O. Dadoune (Khonkaen United FC),57,54,43,44,50,50,60,64
dynamic_elliot simões,Elliot Simões (Khonkaen United FC),61,61,44,44,60,60,55,55
dynamic_haunstrup,B. Haunstrup (Khonkaen United FC),60,60,59,59,58,59,50,50
dynamic_bannis,N. Bannis (Khonkaen United FC),61,61,43,46,56,56,60,62
dynamic_doukansy,B. Doukansy (Khonkaen United FC),60,60,61,61,62,63,41,41
dynamic_watts,K. Watts (Khonkaen United FC),54,55,58,60,56,57,42,43
dynamic_jon irazábal,Jon Irazábal (Khonkaen United FC),53,53,60,60,51,51,40,40
dynamic_augusto galvan,Augusto Galván (Khonkaen United FC),66,66,46,46,64,64,57,57
dynamic_donaldson,C. Donaldson (Khonkaen United FC),50,47,62,59,55,52,45,43
dynamic_mert,M. Mert (Khonkaen United FC),63,63,50,50,65,66,53,53
dynamic_atakan,A. Üner (Khonkaen United FC),61,58,50,49,60,57,55,54
dynamic_curruhinca,A. Curruhinca (Khonkaen United FC),62,59,43,42,59,56,60,59
dynamic_miguel,Miguel Silveira (Khonkaen United FC),66,66,44,44,67,67,58,58
dynamic_luis phelipe,Luis Phelipe (Khonkaen United FC),64,64,47,47,62,62,55,55
dynamic_di serio,G. Di Serio (Khonkaen United FC),60,61,43,45,55,56,61,61
dynamic_pablo,Pablo Oliveira (Khonkaen United FC),61,61,60,60,60,60,54,54
dynamic_montes,G. Montes (Khonkaen United FC),58,58,55,55,59,59,53,53
dynamic_ter heide,J. Ter Heide (Pendikspor),60,60,60,60,61,61,55,55
dynamic_gómez,J. Gómez (Pendikspor),57,54,42,41,53,50,59,58
dynamic_coacci,E. Coacci (Pendikspor),63,60,48,49,56,56,55,55
dynamic_aberkane,A. Aberkane (Pendikspor),57,54,59,58,57,54,46,45
dynamic_berggreen,E. Berggreen (Pendikspor),59,56,53,54,57,57,60,60
dynamic_minelli,A. Minelli (Pendikspor),55,52,61,60,57,54,40,40
dynamic_torres,F. Torres (Pendikspor),56,53,57,56,60,57,41,40
dynamic_r. fonseca,Rúben Fonseca (Pendikspor),59,59,46,46,59,59,60,60
dynamic_albornoz,C. Albornoz (Pendikspor),54,54,62,62,60,60,48,48
dynamic_vokins,J. Vokins (Pendikspor),60,60,56,56,57,57,50,50
dynamic_kaio nunes,Kaio Nunes (Pendikspor),65,62,50,47,60,57,56,53
dynamic_romain,Romain Correia (Pendikspor),56,56,61,61,56,56,45,45
dynamic_traore,A. Traore (Pendikspor),62,62,42,45,59,60,58,60
dynamic_raul,Raul (Pendikspor),59,59,45,45,54,54,58,58
dynamic_garrick,J. Garrick (Pendikspor),58,58,51,51,56,56,53,53
dynamic_pina,Pina Nunes (Pendikspor),60,57,58,55,63,60,52,49
dynamic_moon,J. Moon (Pendikspor),55,55,60,60,54,54,41,41
dynamic_postema,R. Postema (Pendikspor),60,58,45,47,56,56,62,63
dynamic_pirambu aldevan,Júnior Pirambu (Pendikspor),57,57,44,44,53,53,63,63
dynamic_kikonda,M. Kikonda (Pendikspor),63,64,60,61,65,65,53,52
dynamic_maggi,I. Maggi (Pendikspor),62,61,42,41,59,58,60,59
dynamic_rubio,Javi Rubio (Pendikspor),58,58,51,51,56,56,58,58
dynamic_gwargis,P. Gwargis (Pendikspor),60,59,49,48,59,58,59,58
dynamic_chulapa,Tiago Chulapa (Pendikspor),58,58,45,45,54,54,61,61
dynamic_rizzoli,A. Rizzoli (Pendikspor),60,57,50,49,60,57,62,61
dynamic_lemmo,I. Lemmo (Pendikspor),61,60,60,59,63,62,57,56
dynamic_nathan,Nathan Palafoz (Pendikspor),58,58,41,41,58,58,60,60
dynamic_patryck,Patryck (Pendikspor),62,62,53,53,58,58,54,54
dynamic_casey,O. Casey (Pendikspor),56,53,61,62,56,56,46,50
dynamic_pepe,Pepe Sánchez (Pendikspor),59,56,58,59,58,58,42,42
dynamic_lara,M. Lara (Pendikspor),60,61,60,61,61,61,54,53
dynamic_mccarthy,C. McCarthy (Pendikspor),49,46,63,60,51,48,43,41
dynamic_ênio,Ênio (Pendikspor),64,64,48,48,59,59,59,59
dynamic_gabriel noga,Noga (Pendikspor),60,60,62,62,58,58,47,47
dynamic_carlão,Carlão (Pendikspor),52,52,62,62,51,51,43,43
dynamic_ndong,O. Ndong (Pendikspor),53,50,58,59,54,54,40,44
dynamic_renyer,Renyer (Pendikspor),60,60,44,44,55,55,56,56
dynamic_f. tavares,Felipe Tavares (Pendikspor),61,61,53,53,60,60,52,52
dynamic_díaz,J. Díaz (Pendikspor),62,64,60,63,63,65,50,51
dynamic_laci,Ž. Laci (Pendikspor),56,56,62,62,56,56,45,45
dynamic_macheras,T. Macheras (Pendikspor),60,58,46,46,58,57,56,60
dynamic_victor ramon,Victor Ramon (Pendikspor),52,52,60,60,50,50,44,44
dynamic_marcos,Marcos Júnior (Pendikspor),59,59,57,57,60,60,53,53
dynamic_kaars,M. Kaars (Pendikspor),60,61,48,49,57,57,62,61
dynamic_freeman,K. Freeman (Pendikspor),59,60,60,62,58,59,50,51
dynamic_diaby.a,A. Diaby (Pendikspor),58,55,58,57,60,57,55,54
dynamic_villarreal,M. Villarreal (Pendikspor),63,60,60,61,65,65,53,53
dynamic_shashoua,A. Shashoua (Pendikspor),62,59,57,56,61,58,56,55
dynamic_podstrelov,D. Podstrelov (Pendikspor),60,60,44,47,54,53,59,57
dynamic_raţă,V. Rață (Pendikspor),63,63,53,53,59,59,56,56
dynamic_mata,M. Mata (Pendikspor),56,53,50,49,58,55,60,59
dynamic_kosti,I. Kosti (Pendikspor),64,63,58,57,61,60,55,54
dynamic_mrsic,A. Mršić (Pendikspor),65,62,50,49,64,61,60,59
dynamic_bahassa,Y. Bahassa (Pendikspor),61,61,45,45,60,61,56,55
dynamic_guinness-walker,N. Guinness-Walker (Pendikspor),58,58,57,60,59,59,47,49
dynamic_nartey,R. Nartey (Pendikspor),58,56,58,60,55,55,48,49
dynamic_ndiaye,Y. N'Diaye (Pendikspor),53,50,60,59,54,51,45,44
dynamic_schmied,J. Schmied (Pendikspor),53,53,67,67,55,55,53,53
dynamic_marc baró,Marc Baró (Pendikspor),60,60,53,53,59,59,49,49
dynamic_ángel baena,Ángel Baena (Pendikspor),60,60,50,50,54,54,58,58
dynamic_palumbo,M. Palumbo (Pendikspor),62,63,56,57,62,62,53,52
dynamic_josep calavera,Josep Calavera (Pendikspor),60,60,58,58,62,62,55,55
dynamic_nsimba,B. Nsimba (Pendikspor),58,58,44,44,54,55,55,55
dynamic_gabriel silva,Gabriel Silva (Pendikspor),62,62,45,45,57,57,64,64
dynamic_benchama,S. Benchamma (Pendikspor),61,61,56,59,65,66,50,52
dynamic_soto,S. Soto (Pendikspor),59,59,47,47,56,56,60,60
dynamic_escalante,I. Escalante (Pendikspor),62,61,48,47,56,55,59,58
dynamic_van leeuwen,T. van Leeuwen (Pendikspor),65,63,50,52,63,62,56,58
dynamic_domingues,B. Dominguès (Pendikspor),64,64,48,48,62,63,60,60
dynamic_dennis,K. Dennis (Pendikspor),62,59,47,44,56,53,62,60
dynamic_hilssner,M. Hilßner (Pendikspor),60,61,50,51,58,58,55,54
dynamic_milić,S. Milić (Pendikspor),57,57,60,63,55,56,51,53
dynamic_banegas,N. Banegas (Pendikspor),57,57,56,59,60,60,46,48
dynamic_boubacar hanne,Boubacar Hanne (Pendikspor),62,60,43,41,52,49,60,58
dynamic_godoy,S. Godoy (Pendikspor),59,59,48,51,60,61,60,62
dynamic_iannoni,E. Iannoni (Pendikspor),60,57,55,56,62,62,53,53
dynamic_fadiga,B. Fadiga (Pendikspor),65,65,54,54,64,65,53,53
dynamic_moya,G. Moya (Pendikspor),66,66,53,56,66,67,56,58
dynamic_ronald,Ronald (Pendikspor),56,56,60,60,58,58,45,45
dynamic_córdoba,M. Córdoba (Pendikspor),62,62,47,50,55,56,56,58
dynamic_bouba,B. Traorè (Pendikspor),55,55,49,49,54,55,57,57
dynamic_arikan,M. Arıkan (Kayserispor),61,62,61,62,57,57,51,50
dynamic_kanyuk,G. Kanyuk (Kayserispor),61,61,49,49,65,63,58,57
dynamic_jhonnathan,Jhonnathan (Kayserispor),58,58,60,60,58,58,49,49
dynamic_ibrahim,A. Ibrahim (Muangthong United FC),58,55,56,55,56,53,45,44
dynamic_vasic,N. Vasic (Muangthong United FC),57,57,42,45,53,53,63,65
dynamic_pacchini,J. Pacchini (Muangthong United FC),62,62,60,60,63,63,51,51
dynamic_varaldo,L. Varaldo (Muangthong United FC),60,62,40,43,58,60,60,61
dynamic_césar sousa,César Sousa (Muangthong United FC),63,63,59,59,60,60,53,53
dynamic_bucca,L. Bucca (Muangthong United FC),62,64,58,61,60,62,55,56
dynamic_bustos,A. Bustos (Muangthong United FC),61,61,58,61,65,64,49,47
dynamic_gullit,M. Gullit (Muangthong United FC),59,60,58,59,60,60,43,42
dynamic_podgoreanu,S. Podgoreanu (Muangthong United FC),62,62,45,48,58,59,58,60
dynamic_camara,Suleiman Camara (Muangthong United FC),60,60,42,45,54,55,54,56
dynamic_guilherme,Guilherme Santos (Muangthong United FC),61,61,47,47,57,57,58,58
dynamic_azeez,M. Azeez (Muangthong United FC),64,66,55,56,61,63,55,55
dynamic_schurrle,Schurrle (Muangthong United FC),68,68,46,46,60,60,61,61
dynamic_mateus ludke,Mateus Ludke (Muangthong United FC),59,59,58,58,58,58,48,48
dynamic_barinaga,J. Barinaga (Muangthong United FC),65,65,54,54,66,66,56,56
dynamic_diego matos,Diego Matos (Muangthong United FC),57,57,53,53,57,57,57,57
dynamic_amade,A. Amade (Muangthong United FC),61,58,59,59,61,58,53,53
dynamic_gordon,K. Gordon (Muangthong United FC),60,61,43,45,53,54,55,56
dynamic_harrys,R. Harrys (Muangthong United FC),60,58,48,50,54,54,54,55
dynamic_bouchouari,M. Bouchouari (Muangthong United FC),60,61,59,60,56,56,42,41
dynamic_malatyali,A. Malatyalı (Kayserispor),60,57,60,59,59,56,52,51
dynamic_calderón,Calderón (Kayserispor),61,61,52,52,54,54,50,50
dynamic_luís esteves,Luís Esteves (Kayserispor),62,62,58,58,60,60,61,61
dynamic_keller,S. Keller (Kayserispor),53,54,59,61,53,54,43,44
dynamic_barry,L. Barry (Kayserispor),58,60,43,46,56,58,60,61
dynamic_phithak,Phithak Phimpae (Chonburi FC),60,60,54,54,56,56,55,55
dynamic_reynolds,A. Reynolds (Chonburi FC),57,57,53,56,58,57,49,47
dynamic_dezart,J. DeZart (Chonburi FC),63,63,57,57,63,63,56,56
dynamic_ocampo-chavez,A. Ocampo-Chávez (Chonburi FC),60,57,43,42,56,53,61,60
dynamic_lillard,G. Lillard (Chonburi FC),56,56,60,60,55,53,48,47
dynamic_kuzain,W. Kuzain (Chonburi FC),65,65,58,61,63,60,57,60
dynamic_traore,D. Traoré (Chonburi FC),60,60,57,60,60,61,48,50
dynamic_vint,W. Vint (Chonburi FC),60,60,58,61,63,60,55,58
dynamic_de vries,J. De Vries (Chonburi FC),61,61,45,47,60,61,58,58
dynamic_ramírez,J. Ramírez (Chonburi FC),62,62,41,41,57,57,58,58
dynamic_palomino,M. Palomino (Chonburi FC),62,63,53,54,64,64,56,55
dynamic_jiménez,C. Jiménez (Chonburi FC),55,55,61,61,55,55,42,42
dynamic_andrés,Andrés Caro (Chonburi FC),56,56,60,60,60,60,45,45
dynamic_metcalfe,P. Metcalfe (Chonburi FC),63,62,58,57,64,63,52,51
dynamic_dunga,I. Dunga (Chonburi FC),61,60,43,42,57,56,62,61
dynamic_blanco,J. Blanco (Chonburi FC),60,62,43,46,57,59,60,61
dynamic_geovane,Geovane (Chonburi FC),64,64,55,55,64,64,53,53
dynamic_lavinier,M. Lavinier (Chonburi FC),60,61,55,56,58,58,50,49
dynamic_niskanen,I. Niskanen (Chonburi FC),59,58,47,46,58,57,53,52
dynamic_lima,André Lima (Chonburi FC),63,63,60,60,63,63,51,51
dynamic_weverton,Weverton (Chonburi FC),62,62,60,60,59,59,41,41
dynamic_kadimyan,G. Kadimyan (Chonburi FC),61,61,47,47,55,53,60,59
dynamic_khizhnichenko,S. Khizhnichenko (Chonburi FC),58,58,43,46,55,56,60,62
dynamic_nurgaliev,A. Nurgaliyev (Chonburi FC),61,58,46,45,61,58,59,58
dynamic_aguirre,N. Aguirre (Chonburi FC),52,52,57,57,53,53,50,50
dynamic_montaño,E. Montaño (Chonburi FC),56,53,44,45,58,58,57,57
dynamic_alix,Alix Vinicius (Chonburi FC),52,52,60,60,53,53,40,40
dynamic_kaiki,Kaiki (Chonburi FC),58,58,53,53,57,57,51,51
dynamic_kidd,F. Kidd (Chonburi FC),60,62,58,59,59,61,58,58
dynamic_romero,J. Romero (Chonburi FC),63,63,46,46,60,60,58,58
dynamic_moya,S. Moya (Chonburi FC),55,55,60,63,57,58,44,46
dynamic_egbo,D. Egbo (Chonburi FC),58,58,40,43,53,52,60,58
dynamic_redzic,B. Redžić (Chonburi FC),60,60,49,49,57,58,57,57
dynamic_maycon,Maycon Douglas (Chonburi FC),60,60,47,47,55,55,60,60
dynamic_badahir,B. Gölgeli (Gaziantep FK),66,66,61,61,66,67,53,53
dynamic_contreras,A. Contreras (Gaziantep FK),64,65,56,58,63,64,60,61
dynamic_rivas,C. Rivas (Gaziantep FK),70,70,55,55,71,71,59,59
dynamic_bolohan,V. Bolohan (Gaziantep FK),51,51,60,60,56,56,41,41
dynamic_kane,M. Kané (Gaziantep FK),60,60,60,63,60,61,55,57
dynamic_martínez,Y. Martínez (Gaziantep FK),60,62,53,56,59,61,51,52
dynamic_lopéz,A. Lopéz (Gaziantep FK),63,60,50,49,60,57,55,54
dynamic_mcmaster,J. McMaster (Gaziantep FK),60,60,44,44,56,56,57,57
dynamic_quezada,Á. Quezada (Gaziantep FK),62,62,53,53,60,60,55,55
dynamic_palacio,J. Palacio (Envigado N),65,65,56,56,60,61,56,56
dynamic_diego,Diego Mathias (Envigado N),61,61,46,46,59,59,65,65
dynamic_nadrani,Y. Nadrani (Envigado N),59,59,56,56,52,53,45,44
dynamic_mceneff,A. McEneff (Envigado N),62,59,56,55,62,59,57,56
dynamic_beñat garro,Beñat Garro (Envigado N),51,51,60,60,57,57,41,41
dynamic_mikel álvaro,Mikel Álvaro (Envigado N),65,65,51,51,62,62,55,55
dynamic_iker bilbao,Iker Bilbao (Envigado N),61,61,55,55,61,61,55,55
dynamic_íñigo orozco,Íñigo Orozco (Envigado N),59,59,47,47,59,59,61,61
dynamic_haddad,M. Haddad (US Quevilly Rouen),61,62,45,46,58,58,59,58
dynamic_van der meer,J. van der Meer (US Quevilly Rouen),58,59,60,61,58,58,52,51
dynamic_rementeria,Rementeria (US Quevilly Rouen),60,60,58,58,63,63,57,57
dynamic_lawrence,J. Lawrence (US Quevilly Rouen),54,54,62,65,52,52,45,47
dynamic_fugas,E. Fugas (US Quevilly Rouen),52,49,60,61,55,55,43,43
dynamic_stefaniak,M. Stefaniak (US Quevilly Rouen),64,65,52,53,64,64,55,54
dynamic_segbé azankpo,D. Segbé Azankpo (US Quevilly Rouen),56,56,44,47,55,54,60,58
dynamic_marco torres,Marco Torres (US Quevilly Rouen),58,58,62,62,60,60,46,46
dynamic_de las salas,C. De Las Salas (US Quevilly Rouen),56,56,58,59,56,57,50,50
dynamic_antyukh,D. Antyukh (US Quevilly Rouen),62,62,47,50,58,57,57,55
dynamic_lind,V. Lind (US Quevilly Rouen),60,57,52,49,51,48,64,61
dynamic_kreković,L. Kreković (US Quevilly Rouen),60,62,48,51,55,57,58,59
dynamic_alberto,Alberto (US Quevilly Rouen),48,48,59,59,52,52,43,43
dynamic_luís bastos,Luís Bastos (US Quevilly Rouen),59,59,60,60,59,59,48,48
dynamic_łopata,K. Łopata (US Quevilly Rouen),54,55,60,62,59,60,42,43
dynamic_jose david,Joseda (US Quevilly Rouen),58,58,58,58,56,56,48,48
dynamic_burlamaqui,A. Burlamaqui (US Quevilly Rouen),60,57,57,56,63,60,51,50
dynamic_sana,Sana Gomes (US Quevilly Rouen),59,59,54,54,58,58,49,49
dynamic_djile,B. Djile (US Quevilly Rouen),54,54,55,55,56,57,43,43
dynamic_javi robles,Javi Robles (US Quevilly Rouen),62,62,53,53,62,62,54,54
dynamic_taiwo,A. Taiwo (US Quevilly Rouen),60,57,45,44,54,51,63,62
dynamic_vásquez,J. Vásquez (US Quevilly Rouen),60,57,50,47,56,53,59,57
dynamic_tellechea,M. Tellechea (US Quevilly Rouen),60,61,48,49,59,59,57,56
dynamic_johansen,S. Johansen (US Quevilly Rouen),52,52,63,66,59,58,42,40
dynamic_songkhramsamut,Songkramsamut N. (Police Tero FC),65,65,56,59,64,64,57,59
dynamic_vertainen,E. Vertainen (Police Tero FC),61,58,52,53,59,59,64,64
dynamic_zanandrea,G. Zanandrea (Police Tero FC),55,55,60,60,59,57,48,47
dynamic_fofana,A. Fofana (Police Tero FC),57,54,51,50,58,55,49,48
dynamic_purachet,Purachet Thodsanit (Muangthong United FC),64,64,51,51,65,65,60,60
dynamic_rosales,D. Rosales (Uthai Thani FC),60,61,58,59,57,57,48,47
dynamic_doldán,A. Doldán (Uthai Thani FC),58,55,59,58,60,57,43,42
dynamic_meza,J. Meza (Uthai Thani FC),60,60,58,58,59,60,48,48
dynamic_rodríguez,M. Rodríguez (Uthai Thani FC),62,60,48,50,60,60,58,59
dynamic_galván,M. Galván (Uthai Thani FC),60,62,48,49,60,62,63,63
dynamic_recasens,Lluis Recasens (Uthai Thani FC),51,51,59,59,58,58,42,42
dynamic_burns,F. Burns (Uthai Thani FC),57,59,61,62,57,59,44,44
dynamic_willen,L. Willen (Uthai Thani FC),55,57,59,62,55,57,44,45
dynamic_sowe,O. Sowe (Uthai Thani FC),59,56,43,44,55,55,60,64
dynamic_rodriguinho,Rodriguinho (Uthai Thani FC),60,60,43,43,56,56,64,64
dynamic_stramaccioni,D. Stramaccioni (Uthai Thani FC),55,55,60,63,58,57,48,46
dynamic_uche,CC Uche (Uthai Thani FC),50,49,59,60,49,49,49,48
dynamic_cichero,M. Cichero (Uthai Thani FC),62,63,51,52,59,59,60,59
dynamic_zarokostas,S. Zarokostas (Uthai Thani FC),60,60,51,54,58,59,63,65
dynamic_albuquerque,R. Albuquerque (Uthai Thani FC),52,50,60,62,51,51,50,51
dynamic_lópez,A. López (Uthai Thani FC),60,57,48,45,53,50,60,58
dynamic_forbes,B. Forbes (Uthai Thani FC),61,61,42,42,56,57,58,58
dynamic_dunwell,B. Dunwell (Uthai Thani FC),62,62,58,58,65,66,53,53
dynamic_sandoval,D. Sandoval (Uthai Thani FC),61,62,46,47,56,56,63,62
dynamic_kilwien,P. Kilwien (Uthai Thani FC),61,60,62,61,60,59,42,41
dynamic_wharton,T. Wharton (Uthai Thani FC),63,61,54,54,64,63,60,64
dynamic_atuahene,F. Atuahene (Uthai Thani FC),60,62,45,46,57,59,57,57
dynamic_prpa,L. Prpa (Uthai Thani FC),64,66,51,54,65,67,57,58
dynamic_bahner,M. Bahner (Uthai Thani FC),61,62,57,58,62,62,50,49
dynamic_a. diouf,A. Diouf (Uthai Thani FC),62,59,53,53,60,57,57,57
dynamic_čuić,P. Čuić (Uthai Thani FC),60,59,57,56,62,61,53,52
dynamic_kei,A. Kei (Salt Lake RB),60,57,40,40,53,50,66,65
dynamic_levin,J. Levin (Salt Lake RB),65,66,56,57,64,64,53,52
dynamic_oyegoke,D. Oyegoke (Salt Lake RB),58,58,55,58,58,57,48,46
dynamic_orosco,B. Orosco (Salt Lake RB),66,66,51,51,64,65,59,59
dynamic_levato,M. Levato (Salt Lake RB),62,63,43,44,60,60,62,61
dynamic_stable,F. Stable (Salt Lake RB),60,62,46,47,58,60,57,57
dynamic_joão pedro,Barba (Salt Lake RB),61,61,60,60,62,62,55,55
dynamic_moisés lucas,Moisés Lucas (Salt Lake RB),53,53,59,59,56,56,44,44
dynamic_amarildo,Amarildo (Salt Lake RB),58,58,52,52,59,59,60,60
dynamic_iker bravo,Iker Bravo (Salt Lake RB),60,60,49,49,56,56,62,62
dynamic_aksoy,E. Aksoy (Hatayspor),61,61,63,63,58,59,47,47
dynamic_tîrlea,A. Țîrlea (Hatayspor),60,57,55,54,61,58,48,47
dynamic_álvaro lópez,Álvaro López (Hatayspor),56,56,60,60,60,60,43,43
dynamic_miguel falé,Miguel Falé (Hatayspor),62,62,44,44,55,55,60,60
dynamic_miguel s.,Miguel Sousa (Hatayspor),63,63,52,52,64,64,58,58
dynamic_acevedo,E. Acevedo (Hatayspor),60,57,62,63,60,60,54,54
dynamic_motika,N. Motika (Hatayspor),60,60,46,49,58,58,56,58
dynamic_faraj,O. Faraj (Hatayspor),62,62,48,51,56,57,64,66
dynamic_petkevičius,N. Petkevičius (Hatayspor),63,63,46,49,57,57,63,65
dynamic_mollers,A. Mollers (Hatayspor),53,50,66,65,56,53,46,45
dynamic_miyamoto,Y. Miyamoto (Urawa Reds),58,58,58,58,60,61,50,49
dynamic_gustavo marques,Gustavo Marques (Urawa Reds),55,55,60,60,56,56,42,42
dynamic_beltrán,E. Beltrán (Urawa Reds),59,56,57,58,60,60,49,49
